,0,1,2,3,4
0,0.026117500570843305,0.8220623561897475,0.2993345742722338,0.5484359288561752,0.23248210333893288
1,0.06523224065698532,0.8676024400620804,0.0625557364375458,-0.13382883308034157,0.11486343472949348
2,0.10080283400656168,0.5452469190609367,0.3192897456848124,-0.8749283297839925,-0.1037258754247757
3,0.13728231953361772,0.49064135866051417,0.16962840398882573,-0.9991037648666174,0.17670522657964702
4,0.16347702572945463,0.6560049133051393,0.010406999805872074,-0.9889745974000991,0.05076626837683464
5,0.23509200472941186,0.2145760900666294,-0.23634559952731482,-0.9931831136676902,0.28823155430864233
6,0.3194570098558782,-0.35443227501868535,-0.4864357763476349,-0.9971379068318683,0.6717330272790927
7,0.6469343229202605,-0.6004301734205512,-0.7427311668892668,-1.0011906670292905,0.831287183313164
8,0.6558036814982617,-0.9080352884922288,-0.8917858137567425,-0.999404854653266,0.7118962624396361
9,0.5398998654992132,-0.9349217509239324,-1.0022847181858552,-0.9953516097269769,-0.09449869165105229
10,0.586476679666624,-0.6080607102174255,-0.995771390758569,-0.9875102448989049,-0.6261685083882605
11,0.9690804120796951,0.31499002687704664,-0.989361378635634,-0.8202748988876544,-0.9945954317763186
12,0.9436112709556963,0.8320466587977374,-1.0023656557309208,-0.6712055551618528,-0.9928626314308562
13,0.889869828354021,0.549692980624266,-0.9865852367104507,-0.4463467738619967,-0.9860357961766274
14,0.9301571329966524,-0.19053540067131394,-0.3676046062651418,-0.3306957837308926,-0.5610297449306674
15,0.7792948755800235,-0.05344890609166447,0.16390132022678452,-0.4578062860162491,0.07101335970234372
16,0.679999152131156,0.376814415313028,0.8430810176948176,-0.8870933995486278,0.18738845868777085
17,0.6097202522333687,0.057846609029512636,0.41477843232300815,-1.1641508500292794,-0.18022309232334607
18,0.7638377747205582,0.1159694964300817,0.03413139495302942,-1.0047216807284953,-0.8540972908468065
19,0.9913561073537885,0.06784094160134699,0.3598274499614276,-0.8375496950958206,-0.7102413301291691
20,0.9170764164514776,0.4222414421983341,0.3506850130843738,-1.0246516599868027,-0.7051949620296807
21,0.9013466319255257,0.24582763530143015,-0.5499359616032519,-0.8528982805540068,-0.547822335684202
22,0.4695491263443505,0.418706893418849,-0.9723280686651484,-0.9757121048913664,-0.2299239149105074
23,0.5867114842114115,0.4406131433881443,-0.9082380155918964,-0.8356577957244656,0.40652702566606375
24,0.354567052470992,0.00920593809064518,-0.4380182608626252,-0.24108312505549084,0.9381752959166508
25,-0.364025185148407,-0.543217309466097,-0.008022180410490269,0.32268186928845866,0.6311183739645384
26,-0.64927575070299,-0.9063468100692724,0.8321950155770035,-0.17212043202273195,-0.024702712997209445
27,-0.8796079332327589,-0.546117699473912,0.9903670687676139,-0.3142114237123684,-0.031819478738048204
28,-0.8935132159323691,0.03771983118084899,0.9918316703087199,-0.03694010614578604,-0.2440096335105156
29,-0.6989474342173482,0.4411115108595764,0.49202299665006827,-0.44058918889253357,-0.9575224793824593
30,0.14343201448604265,0.833726949998831,0.5847621253314765,-0.3798077379266366,-0.6638430797770727
31,0.8433844922559559,0.5467391210019349,0.8569469954545348,-0.4237852786724526,-0.0009281036768637511
32,0.6067133803577577,-0.18086621606341918,0.3805679391093668,-0.25253924371797154,0.7221963608454285
33,0.0622884316705442,-0.7788976831644275,0.37977963414599736,0.2656774699939743,1.0038766502935028
34,0.41051003936190067,-1.0005267448201256,0.9608979097075938,0.6113355601760911,0.9827826058843117
35,0.8262323235563064,-0.9926722169248716,0.5808982058647535,0.13379557734488035,0.8158090802444735
36,0.3838158933705863,-0.9939595352335598,0.9320420437639981,-0.4365687425733185,0.9078472572960554
37,-0.1425042537274141,-0.5602699613182452,0.45071726915877663,-0.9778024651108812,0.5538307360451807
38,0.1427324769640194,0.07815740338474357,-0.031888957664640484,-0.9232428053046321,0.796071246990438
39,0.10009245210659629,0.6608238283932584,-0.9246777209388011,-0.31546376477701543,0.9155283696312069
40,0.1064041987435344,0.9906714794183218,-0.9949302564865169,0.30016638133615287,0.7263139857600306
41,-0.25899740073304417,0.6643885188529025,-0.7963809886354206,0.9978630615593365,0.3885611163832621
42,-0.5340408415556679,0.616980653766363,-0.5024833333721526,0.9874804226610927,-0.43332017481115503
43,-0.7475335793346293,0.9345660284817688,-0.19937469380331838,0.5360144791757699,-0.5916664253691959
44,-0.5741291602371756,0.29111313470001643,0.5960431672838143,0.7167481118687172,-0.40470832157251796
45,-0.22315228089141223,-0.3281077481680374,0.9847221535974414,0.6321007588603265,-0.0367110139272179
46,0.44228281606675324,0.1325833037684539,0.22508374326604777,-0.1761697903350554,0.6790203096586669
47,0.6487188668521371,0.7611672665954974,0.32499173163835926,-0.9303892825707537,0.5292355999298038
48,0.22358035912413152,0.9949784089090848,0.2492722288431338,-0.7890810658677824,0.4379029649063728
49,-0.1821478166832189,0.9894618850660682,0.14863997570046136,-0.3184511851838246,0.10524081217769422
50,-0.8838836310032635,[],0.5415807518474671,0.05260011037594255,0.16086694108262464
51,-0.6579183003478483,[],0.8003030337952832,0.9750210132856234,-0.1704511990465147
52,-0.2478923764956063,[],0.6106934864093635,0.9637637148969248,-0.9038282886688964
53,0.10258647054007242,[],-0.2526512273819268,0.9388234311986714,-1.005170922328483
54,0.6418050515971646,[],-0.29776403633574344,0.8822331034874639,-0.9934994124186616
55,0.9882570483443244,[],0.4720761647321468,0.9379671823217782,-0.3624949858540202
56,0.587384675357147,[],0.9671808891512739,0.667402546683271,0.10068534994790783
57,0.1903653224239527,[],[],0.9378701460516684,0.8914629591090217
58,0.35685245558886547,[],[],0.6935824720456997,0.9964212931872409
59,0.2267393251267756,[],[],-0.18140226028424591,0.9963322029544502
60,-0.6232956987397087,[],[],-0.5446006809504282,0.9915949401597316
61,-0.9919480991257797,[],[],-0.9983623360684045,0.9428653168502317
62,-0.6020521045098143,[],[],-0.515185963858977,0.9632693859744917
63,0.1045804955894269,[],[],0.005958834639417331,0.9971813148135875
64,0.7626689172181227,[],[],0.694012139486829,0.9991593054496171
65,0.9855038278656668,[],[],0.20078053185541841,[]
66,0.9928295786870627,[],[],-0.18931266937379865,[]
67,0.9996066770728443,[],[],-0.8862848933556419,[]
68,0.9944118611764902,[],[],-0.4782469595940708,[]
69,0.9958003110232817,[],[],-0.05458420356868425,[]
70,0.9819981690471031,[],[],0.776841892799475,[]
71,[],[],[],0.9890269095387588,[]
72,[],[],[],0.9959767806361474,[]
73,[],[],[],0.9959807296071931,[]
74,[],[],[],0.5704057504619583,[]
75,[],[],[],0.6273878930008724,[]
76,[],[],[],0.9877688295748405,[]
77,[],[],[],[],[]
78,[],[],[],[],[]
79,[],[],[],[],[]
80,[],[],[],[],[]
81,[],[],[],[],[]
82,[],[],[],[],[]
83,[],[],[],[],[]
84,[],[],[],[],[]
85,[],[],[],[],[]
86,[],[],[],[],[]
87,[],[],[],[],[]
88,[],[],[],[],[]
89,[],[],[],[],[]
90,[],[],[],[],[]
91,[],[],[],[],[]
92,[],[],[],[],[]
93,[],[],[],[],[]
94,[],[],[],[],[]
95,[],[],[],[],[]
96,[],[],[],[],[]
97,[],[],[],[],[]
98,[],[],[],[],[]
99,[],[],[],[],[]
100,[],[],[],[],[]
101,[],[],[],[],[]
